FLT_DATE;APT_ICAO;DEST_APT_ICAO;APT_NAME;STATE_NAME;FLT_DEP_1;DLY_ATC_PRE_2
2025-01-02;GCXO;GCXO;Tenerife North;Spain;108;
2025-01-02;GEML;GEML;Melilla;Spain;16;
2025-01-02;GMAD;GMAD;Al Massira;Morocco;38;
2025-01-02;GMFF;GMFF;SaĂŻss;Morocco;16;
2025-01-02;GMME;GMME;Rabat-SalĂ©;Morocco;25;
2025-01-02;GMMN;GMMN;Mohammed V International;Morocco;124;
2025-01-02;GMMX;GMMX;Menara;Morocco;121;
2025-01-02;GMTT;GMTT;Ibn Batouta;Morocco;29;
2025-01-02;LATI;LATI;Tirana;Albania;80;
2025-01-02;LBSF;LBSF;Sofia;Bulgaria;111;45
2025-01-02;LCLK;LCLK;Larnaca;Cyprus;79;
2025-01-02;LCPH;LCPH;Paphos;Cyprus;20;
2025-01-02;LDZA;LDZA;Zagreb;Croatia;65;19
2025-01-02;LEAB;LEAB;Albacete;Spain;1;
2025-01-02;LEAL;LEAL;Alicante;Spain;147;101
2025-01-02;LEAM;LEAM;Almeria;Spain;6;
2025-01-02;LEAS;LEAS;Asturias;Spain;19;
2025-01-02;LEBB;LEBB;Bilbao;Spain;58;0
2025-01-02;LEBL;LEBL;Barcelona;Spain;476;
2025-01-02;LEBZ;LEBZ;Badajoz;Spain;6;
2025-01-02;LECO;LECO;La Coruna;Spain;14;
2025-01-02;LECU;LECU;Madrid - Cuatro Viento;Spain;2;
2025-01-02;LEGE;LEGE;Gerona;Spain;12;
2025-01-02;LEGR;LEGR;Granada;Spain;12;
2025-01-02;LEGT;LEGT;Madrid - Getafe;Spain;1;
2025-01-02;LEIB;LEIB;Ibiza;Spain;55;
2025-01-02;LEJR;LEJR;Jerez De La Frontera;Spain;11;
2025-01-02;LELL;LELL;Sabadell;Spain;6;
2025-01-02;LELN;LELN;Leon;Spain;0;
2025-01-02;LEMD;LEMD;Madrid - Barajas;Spain;591;
2025-01-02;LEMG;LEMG;MĂˇlaga;Spain;224;70
2025-01-02;LEMH;LEMH;Mahon;Spain;24;
2025-01-02;LEMO;LEMO;Seville - Moron;Spain;5;
2025-01-02;LEPA;LEPA;Palma de Mallorca;Spain;177;78
2025-01-02;LEPP;LEPP;Noain Pamplona;Spain;4;
2025-01-02;LERS;LERS;Reus;Spain;1;
2025-01-02;LERT;LERT;Rota;Spain;2;
2025-01-02;LESB;LESB;Son Bonet;Spain;3;
2025-01-02;LESO;LESO;San Sebastian;Spain;9;
2025-01-02;LEST;LEST;Santiago;Spain;31;
2025-01-02;LETO;LETO;Madrid - Torrejon;Spain;6;
2025-01-02;LEVC;LEVC;Valencia;Spain;116;12
2025-01-02;LEVD;LEVD;Valladolid;Spain;4;
2025-01-02;LEVT;LEVT;Vitoria;Spain;19;
2025-01-02;LEVX;LEVX;Vigo;Spain;13;
2025-01-02;LEXJ;LEXJ;Santander;Spain;8;
2025-01-02;LEZG;LEZG;Zaragoza;Spain;9;
2025-01-02;LEZL;LEZL;Sevilla;Spain;108;2
2025-01-02;LFAQ;LFAQ;Albert-Bray;France;1;
2025-01-02;LFBA;LFBA;Agen-La Garenne;France;1;
2025-01-02;LFBD;LFBD;Bordeaux-MĂ©rignac;France;60;
2025-01-02;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;1;
2025-01-02;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;2;
2025-01-02;LFBI;LFBI;Poitiers-Biard;France;1;
2025-01-02;LFBL;LFBL;Limoges-Bellegarde;France;5;
2025-01-02;LFBO;LFBO;Toulouse-Blagnac;France;89;26
2025-01-02;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;5;
2025-01-02;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;6;
2025-01-02;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;13;
2025-01-02;LFCR;LFCR;Rodez-Marcillac;France;2;
2025-01-02;LFGJ;LFGJ;DĂ´le-Tavaux;France;2;
2025-01-02;LFJL;LFJL;Metz-Nancy-Lorraine;France;1;
2025-01-02;LFKB;LFKB;Bastia-Poretta;France;21;
2025-01-02;LFKC;LFKC;Calvi-Sainte-Catherine;France;3;
2025-01-02;LFKF;LFKF;Figari-Sud Corse;France;6;
2025-01-02;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;17;
2025-01-02;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;19;
2025-01-02;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;3;
2025-01-02;LFLI;LFLI;Annemasse;France;3;
2025-01-02;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;124;24
2025-01-02;LFLP;LFLP;Annecy-Meythet;France;7;
2025-01-02;LFLS;LFLS;Grenoble-IsĂ¨re;France;10;
2025-01-02;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;2;
2025-01-02;LFLY;LFLY;Lyon-Bron;France;6;
2025-01-02;LFMD;LFMD;Cannes-Mandelieu;France;16;
2025-01-02;LFMK;LFMK;Carcassonne-Salvaza;France;1;
2025-01-02;LFML;LFML;Marseille-Provence;France;112;2
2025-01-02;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;151;71
2025-01-02;LFMP;LFMP;Perpignan-Rivesaltes;France;6;
2025-01-02;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;28;
2025-01-02;LFMU;LFMU;BĂ©ziers-Vias;France;4;
2025-01-02;LFMV;LFMV;Avignon-Caumont;France;7;
2025-01-02;LFOB;LFOB;Beauvais-TillĂ©;France;65;
2025-01-02;LFOH;LFOH;Le Havre-Octeville;France;2;
2025-01-02;LFOP;LFOP;Rouen;France;4;
2025-01-02;LFOT;LFOT;Tours-Val de Loire;France;4;
2025-01-02;LFPB;LFPB;Paris-Le Bourget;France;69;
2025-01-02;LFPG;LFPG;Paris-Charles-de-Gaulle;France;692;
2025-01-02;LFPN;LFPN;Toussus-le-Noble;France;9;
2025-01-02;LFPO;LFPO;Paris-Orly;France;277;334
2025-01-02;LFQQ;LFQQ;Lille-Lesquin;France;19;
2025-01-02;LFRB;LFRB;Brest-Bretagne;France;14;
2025-01-02;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;1;
2025-01-02;LFRG;LFRG;Deauville-Normandie;France;1;
2025-01-02;LFRH;LFRH;Lorient-Lann BihouĂ©;France;1;
2025-01-02;LFRK;LFRK;Caen-Carpiquet;France;7;
2025-01-02;LFRM;LFRM;Le Mans;France;1;
2025-01-02;LFRN;LFRN;Rennes-Saint-Jacques;France;11;
2025-01-02;LFRS;LFRS;Nantes-Atlantique;France;65;
2025-01-02;LFSB;LFSB;BĂ˘le-Mulhouse;France;91;44
2025-01-02;LFSL;LFSL;Brive-Souillac;France;3;
2025-01-02;LFST;LFST;Strasbourg-Entzheim;France;23;
2025-01-02;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;9;
2025-01-02;LFTW;LFTW;NĂ®mes-Garons;France;2;
2025-01-02;LGAV;LGAV;Athens;Greece;325;
2025-01-02;LGIR;LGIR;Heraklion;Greece;22;
2025-01-02;LGKF;LGKF;Kefallinia;Greece;2;
2025-01-02;LGKO;LGKO;Kos;Greece;6;
2025-01-02;LGKR;LGKR;Corfu;Greece;4;
2025-01-02;LGMK;LGMK;Mikonos;Greece;3;
2025-01-02;LGPZ;LGPZ;Aktion;Greece;2;
2025-01-02;LGRP;LGRP;Rodos;Greece;4;
2025-01-02;LGSA;LGSA;Khania - Souda;Greece;18;
2025-01-02;LGSR;LGSR;Santorini;Greece;11;
2025-01-02;LGTS;LGTS;Thessaloniki;Greece;72;
2025-01-02;LGZA;LGZA;Zakinthos;Greece;1;
2025-01-02;LHBP;LHBP;Budapest - Ferihegy;Hungary;184;22
2025-01-02;LIBR;LIBR;Brindisi;Italy;29;
2025-01-02;LICC;LICC;Catania;Italy;109;357
2025-01-02;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;78;
2025-01-02;LIMC;LIMC;Milan - Malpensa;Italy;289;330
2025-01-02;LIME;LIME;Bergamo;Italy;146;189
2025-01-02;LIMF;LIMF;Torino Caselle;Italy;53;
2025-01-02;LIML;LIML;Milan - Linate;Italy;156;102
2025-01-02;LIPE;LIPE;Bologna;Italy;104;86
2025-01-02;LIPH;LIPH;Treviso;Italy;24;
2025-01-02;LIPZ;LIPZ;Venice;Italy;113;134
2025-01-02;LIRA;LIRA;Rome - Ciampino;Italy;53;82
2025-01-02;LIRF;LIRF;Rome - Fiumicino;Italy;418;884
2025-01-02;LIRN;LIRN;Naples;Italy;89;
2025-01-02;LIRP;LIRP;Pisa San Giusto;Italy;46;
2025-01-02;LJLJ;LJLJ;Ljubljana;Slovenia;18;3
2025-01-02;LJPZ;LJPZ;PortoroĹľ;Slovenia;1;
2025-01-02;LKKV;LKKV;Karlovy Vary;Czech Republic;0;
2025-01-02;LKMT;LKMT;Ostrava;Czech Republic;8;
2025-01-02;LKPR;LKPR;Prague;Czech Republic;178;200
2025-01-02;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;4;
2025-01-02;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;184;
2025-01-02;LMML;LMML;Malta;Malta;90;173
2025-01-02;LOWG;LOWG;Graz;Austria;10;
2025-01-02;LOWI;LOWI;Innsbruck;Austria;36;
2025-01-02;LOWK;LOWK;Klagenfurt;Austria;4;
2025-01-02;LOWL;LOWL;Linz;Austria;8;
2025-01-02;LOWS;LOWS;Salzburg;Austria;38;
2025-01-02;LOWW;LOWW;Vienna;Austria;310;710
2025-01-02;LPAZ;LPAZ;Santa Maria;Portugal;3;
2025-01-02;LPCS;LPCS;Cascais;Portugal;5;
2025-01-02;LPFL;LPFL;Flores;Portugal;2;
2025-01-02;LPFR;LPFR;Faro;Portugal;66;34
2025-01-02;LPHR;LPHR;Horta;Portugal;4;
2025-01-02;LPMA;LPMA;Madeira;Portugal;55;
2025-01-02;LPMT;LPMT;Montijo;Portugal;1;
2025-01-02;LPPD;LPPD;Ponta Delgada;Portugal;30;
2025-01-02;LPPR;LPPR;Porto;Portugal;148;64
2025-01-02;LPPS;LPPS;Porto Santo;Portugal;4;
2025-01-02;LPPT;LPPT;Lisbon;Portugal;313;1329
2025-01-02;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;18;
2025-01-02;LRBS;LRBS;Bucharest - Baneasa;Romania;3;
2025-01-02;LROP;LROP;Bucharest - Otopeni;Romania;158;204
2025-01-02;LSGG;LSGG;Geneva;Switzerland;242;161
2025-01-02;LSGS;LSGS;Sion;Switzerland;23;
2025-01-02;LSZH;LSZH;ZĂĽrich;Switzerland;329;638
2025-01-02;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;119;
2025-01-02;LTAI;LTAI;Antalya;TĂĽrkiye;170;
2025-01-02;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;16;
2025-01-02;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;93;
2025-01-02;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;344;
2025-01-02;LTFM;LTFM;Istanbul;TĂĽrkiye;699;
2025-01-02;LUKK;LUKK;ChiČ™inÄu;Moldova;42;
2025-01-02;LWSK;LWSK;Skopje;Republic of North Macedonia;27;
2025-01-02;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;112;
2025-01-02;LYPG;LYPG;Podgorica;Montenegro;21;
2025-01-02;LZIB;LZIB;Bratislava;Slovakia;22;12
2025-01-02;UDYZ;UDYZ;Yerevan;Armenia;58;
2025-01-02;UGTB;UGTB;Tbilisi;Georgia;58;
2025-01-03;BIKF;BIKF;Keflavik;Iceland;92;0
2025-01-03;EBAW;EBAW;Antwerp;Belgium;9;
2025-01-03;EBBR;EBBR;Brussels;Belgium;262;167
2025-01-03;EBCI;EBCI;Charleroi;Belgium;104;0
2025-01-03;EBLG;EBLG;LiĂ¨ge;Belgium;38;
2025-01-03;EBOS;EBOS;Ostend-Bruges;Belgium;8;
2025-01-03;EDDB;EDDB;Berlin - Brandenburg;Germany;232;167
2025-01-03;EDDC;EDDC;Dresden;Germany;8;
2025-01-03;EDDE;EDDE;Erfurt;Germany;2;0
2025-01-03;EDDF;EDDF;Frankfurt;Germany;525;350
2025-01-03;EDDG;EDDG;Muenster-Osnabrueck;Germany;9;
2025-01-03;EDDH;EDDH;Hamburg;Germany;128;15
2025-01-03;EDDK;EDDK;Cologne-Bonn;Germany;150;
2025-01-03;EDDL;EDDL;Dusseldorf;Germany;174;0
2025-01-03;EDDM;EDDM;Munich;Germany;381;2
2025-01-03;EDDN;EDDN;Nuremberg;Germany;45;18
2025-01-03;EDDP;EDDP;Leipzig-Halle;Germany;100;0
2025-01-03;EDDR;EDDR;Saarbruecken;Germany;2;0
2025-01-03;EDDS;EDDS;Stuttgart;Germany;95;17
2025-01-03;EDDV;EDDV;Hanover;Germany;63;
2025-01-03;EDDW;EDDW;Bremen;Germany;17;0
2025-01-03;EETN;EETN;Tallinn;Estonia;46;934
2025-01-03;EETU;EETU;Tartu;Estonia;1;
2025-01-03;EFHK;EFHK;Helsinki - Vantaa;Finland;197;40
2025-01-03;EGAA;EGAA;Belfast - Aldergrove;United Kingdom;78;
2025-01-03;EGAC;EGAC;Belfast - City Airport;United Kingdom;43;
2025-01-03;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;8;
2025-01-03;EGBB;EGBB;Birmingham;United Kingdom;124;47
2025-01-03;EGCC;EGCC;Manchester;United Kingdom;272;
2025-01-03;EGGD;EGGD;Bristol;United Kingdom;105;50
2025-01-03;EGGW;EGGW;London - Luton;United Kingdom;184;76
2025-01-03;EGHI;EGHI;Southampton;United Kingdom;33;
2025-01-03;EGKB;EGKB;Biggin Hill;United Kingdom;29;
2025-01-03;EGKK;EGKK;London - Gatwick;United Kingdom;379;
2025-01-03;EGLC;EGLC;London - City;United Kingdom;70;0
2025-01-03;EGLF;EGLF;Farnborough;United Kingdom;38;
2025-01-03;EGLL;EGLL;London - Heathrow;United Kingdom;667;
2025-01-03;EGNT;EGNT;Newcastle;United Kingdom;50;
2025-01-03;EGNX;EGNX;East Midlands;United Kingdom;68;
2025-01-03;EGPD;EGPD;Aberdeen;United Kingdom;46;0
2025-01-03;EGPF;EGPF;Glasgow;United Kingdom;96;0
2025-01-03;EGPH;EGPH;Edinburgh;United Kingdom;172;
2025-01-03;EGSS;EGSS;London - Stansted;United Kingdom;294;32
2025-01-03;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;648;
2025-01-03;EHBK;EHBK;Maastricht-Aachen;Netherlands;4;
2025-01-03;EHGG;EHGG;Groningen;Netherlands;7;
2025-01-03;EHLE;EHLE;Lelystad;Netherlands;1;
2025-01-03;EHRD;EHRD;Rotterdam;Netherlands;33;
2025-01-03;EICK;EICK;Cork;Ireland;34;
2025-01-03;EIDL;EIDL;Donegal;Ireland;2;
2025-01-03;EIDW;EIDW;Dublin;Ireland;330;540
2025-01-03;EIKN;EIKN;Connaught;Ireland;12;
2025-01-03;EIKY;EIKY;Kerry - Farranfore;Ireland;5;
2025-01-03;EINN;EINN;Shannon;Ireland;21;
2025-01-03;EIWF;EIWF;Waterford;Ireland;1;
2025-01-03;EKCH;EKCH;Copenhagen - Kastrup;Denmark;313;42
2025-01-03;ELLX;ELLX;Luxembourg;Luxembourg;100;15
2025-01-03;ENAL;ENAL;Alesund;Norway;14;
2025-01-03;ENAN;ENAN;Andenes;Norway;5;
2025-01-03;ENAT;ENAT;Alta;Norway;13;
2025-01-03;ENBL;ENBL;Forde Bringeland;Norway;4;
2025-01-03;ENBN;ENBN;Bronnoysund Bronnoy;Norway;7;
2025-01-03;ENBO;ENBO;BodĂ¸;Norway;51;
2025-01-03;ENBR;ENBR;Bergen;Norway;75;0
2025-01-03;ENBS;ENBS;Batsfjord;Norway;3;
2025-01-03;ENBV;ENBV;BerlevĂĄg;Norway;3;
2025-01-03;ENCN;ENCN;Kristiansand Kjevik;Norway;12;
2025-01-03;ENDU;ENDU;Bardufoss;Norway;4;
2025-01-03;ENEV;ENEV;Harstad - Narvik Evenes;Norway;13;
2025-01-03;ENFL;ENFL;FlorĂ¸;Norway;8;
2025-01-03;ENGM;ENGM;Oslo - Gardermoen;Norway;271;32
2025-01-03;ENHD;ENHD;Haugesund;Norway;7;
2025-01-03;ENHF;ENHF;Hammerfest;Norway;18;
2025-01-03;ENHV;ENHV;HonningsvĂĄg Valan;Norway;4;
2025-01-03;ENKB;ENKB;Kristiansund Kvernberget;Norway;8;
2025-01-03;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;13;
2025-01-03;ENLK;ENLK;Leknes;Norway;8;
2025-01-03;ENMH;ENMH;Mehamn;Norway;3;
2025-01-03;ENML;ENML;Molde Ă…rĂ¸;Norway;2;
2025-01-03;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;5;
2025-01-03;ENNA;ENNA;Lakselv Banak;Norway;5;
2025-01-03;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-01-03;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;9;
2025-01-03;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;6;
2025-01-03;ENRM;ENRM;Rorvik Ryum;Norway;4;
2025-01-03;ENRO;ENRO;Roros;Norway;2;
2025-01-03;ENRS;ENRS;Rost;Norway;2;
2025-01-03;ENSB;ENSB;Svalbard Longyear;Norway;3;
2025-01-03;ENSD;ENSD;Sandane  Anda;Norway;3;
2025-01-03;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;8;
2025-01-03;ENSH;ENSH;SvolvĂ¦r Helle;Norway;6;
2025-01-03;ENSK;ENSK;Stokmarknes Skagen;Norway;9;
2025-01-03;ENSR;ENSR;Sorkjosen;Norway;1;
2025-01-03;ENSS;ENSS;VardĂ¸ Svartnes;Norway;3;
2025-01-03;ENST;ENST;SandnessjĂ¸en Stokka;Norway;7;
2025-01-03;ENTC;ENTC;TromsĂ¸;Norway;65;
2025-01-03;ENVA;ENVA;Trondheim;Norway;69;0
2025-01-03;ENVD;ENVD;VadsĂ¸;Norway;8;
2025-01-03;ENVR;ENVR;VĂ¦rĂ¸y;Norway;1;
2025-01-03;ENZV;ENZV;Stavanger;Norway;46;0
2025-01-03;EPBY;EPBY;Bydgoszcz;Poland;5;
2025-01-03;EPGD;EPGD;Gdansk;Poland;68;
2025-01-03;EPKK;EPKK;Krakow - Balice;Poland;118;
2025-01-03;EPKT;EPKT;Katowice - Pyrzowice;Poland;48;
2025-01-03;EPLB;EPLB;Lublin;Poland;3;
2025-01-03;EPLL;EPLL;Lodz - Lublinek;Poland;3;
2025-01-03;EPMO;EPMO;Warszawa - Modlin;Poland;16;
2025-01-03;EPPO;EPPO;Poznan - Lawica;Poland;39;
2025-01-03;EPRZ;EPRZ;Rzeszow - Jasionka;Poland;21;
2025-01-03;EPSC;EPSC;Szczecin - GoleniĂłw;Poland;5;
2025-01-03;EPSY;EPSY;Olsztyn-Mazury;Poland;1;
2025-01-03;EPWA;EPWA;Warszawa - Chopina;Poland;250;834
2025-01-03;EPWR;EPWR;Wroclaw - Strachowice;Poland;46;
2025-01-03;EPZG;EPZG;Zielona Gora - Babimost;Poland;2;
2025-01-03;ESGG;ESGG;GĂ¶teborg;Sweden;62;0
2025-01-03;ESSA;ESSA;Stockholm - Arlanda;Sweden;240;57
2025-01-03;ESSB;ESSB;Stockholm - Bromma;Sweden;8;
2025-01-03;EVLA;EVLA;Liepaja;Latvia;0;
2025-01-03;EVRA;EVRA;Riga;Latvia;94;2
2025-01-03;EYKA;EYKA;Kaunas;Lithuania;22;
2025-01-03;EYPA;EYPA;Palanga;Lithuania;6;
2025-01-03;EYSA;EYSA;Siauliai;Lithuania;4;
2025-01-03;EYVI;EYVI;Vilnius;Lithuania;49;
2025-01-03;GCFV;GCFV;Fuerteventura;Spain;74;0
2025-01-03;GCGM;GCGM;La Gomera;Spain;4;
2025-01-03;GCHI;GCHI;Hierro;Spain;9;
2025-01-03;GCLA;GCLA;La Palma;Spain;32;
2025-01-03;GCLP;GCLP;Gran Canaria;Spain;221;
2025-01-03;GCRR;GCRR;Lanzarote;Spain;107;12
2025-01-03;GCTS;GCTS;Tenerife Sur - Reina Sofia;Spain;162;207
2025-01-03;GCXO;GCXO;Tenerife North;Spain;115;
2025-01-03;GEML;GEML;Melilla;Spain;16;
2025-01-03;GMAD;GMAD;Al Massira;Morocco;34;
2025-01-03;GMFF;GMFF;SaĂŻss;Morocco;27;
2025-01-03;GMME;GMME;Rabat-SalĂ©;Morocco;25;
2025-01-03;GMMN;GMMN;Mohammed V International;Morocco;137;
2025-01-03;GMMX;GMMX;Menara;Morocco;129;
2025-01-03;GMTT;GMTT;Ibn Batouta;Morocco;32;
2025-01-03;LATI;LATI;Tirana;Albania;91;
2025-01-03;LBSF;LBSF;Sofia;Bulgaria;95;0
2025-01-03;LCLK;LCLK;Larnaca;Cyprus;85;
2025-01-03;LCPH;LCPH;Paphos;Cyprus;22;
2025-01-03;LDZA;LDZA;Zagreb;Croatia;71;70
2025-01-03;LEAB;LEAB;Albacete;Spain;1;
2025-01-03;LEAL;LEAL;Alicante;Spain;156;111
2025-01-03;LEAM;LEAM;Almeria;Spain;6;
2025-01-03;LEAS;LEAS;Asturias;Spain;19;
2025-01-03;LEBA;LEBA;Cordoba;Spain;0;
2025-01-03;LEBB;LEBB;Bilbao;Spain;58;4
2025-01-03;LEBL;LEBL;Barcelona;Spain;494;
2025-01-03;LEBZ;LEBZ;Badajoz;Spain;4;
2025-01-03;LECO;LECO;La Coruna;Spain;13;
2025-01-03;LECU;LECU;Madrid - Cuatro Viento;Spain;3;
2025-01-03;LEDA;LEDA;Lleida - Alguaire;Spain;1;
2025-01-03;LEGE;LEGE;Gerona;Spain;11;
2025-01-03;LEGR;LEGR;Granada;Spain;16;
2025-01-03;LEGT;LEGT;Madrid - Getafe;Spain;1;
2025-01-03;LEIB;LEIB;Ibiza;Spain;53;
2025-01-03;LEJR;LEJR;Jerez De La Frontera;Spain;9;
2025-01-03;LELL;LELL;Sabadell;Spain;6;
2025-01-03;LELN;LELN;Leon;Spain;3;
2025-01-03;LEMD;LEMD;Madrid - Barajas;Spain;600;
2025-01-03;LEMG;LEMG;MĂˇlaga;Spain;230;200
2025-01-03;LEMH;LEMH;Mahon;Spain;21;
2025-01-03;LEMO;LEMO;Seville - Moron;Spain;5;
2025-01-03;LEPA;LEPA;Palma de Mallorca;Spain;195;103
2025-01-03;LEPP;LEPP;Noain Pamplona;Spain;7;
2025-01-03;LERS;LERS;Reus;Spain;1;
2025-01-03;LERT;LERT;Rota;Spain;6;
2025-01-03;LESB;LESB;Son Bonet;Spain;2;
2025-01-03;LESO;LESO;San Sebastian;Spain;5;
2025-01-03;LEST;LEST;Santiago;Spain;34;
2025-01-03;LETO;LETO;Madrid - Torrejon;Spain;2;
2025-01-03;LEVC;LEVC;Valencia;Spain;125;11
2025-01-03;LEVD;LEVD;Valladolid;Spain;3;
2025-01-03;LEVT;LEVT;Vitoria;Spain;19;
2025-01-03;LEVX;LEVX;Vigo;Spain;14;
2025-01-03;LEXJ;LEXJ;Santander;Spain;13;
2025-01-03;LEZG;LEZG;Zaragoza;Spain;13;
2025-01-03;LEZL;LEZL;Sevilla;Spain;98;14
2025-01-03;LFAQ;LFAQ;Albert-Bray;France;0;
2025-01-03;LFBD;LFBD;Bordeaux-MĂ©rignac;France;68;
2025-01-03;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;4;
2025-01-03;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;3;
2025-01-03;LFBI;LFBI;Poitiers-Biard;France;1;
2025-01-03;LFBL;LFBL;Limoges-Bellegarde;France;6;
2025-01-03;LFBO;LFBO;Toulouse-Blagnac;France;98;82
2025-01-03;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;10;
2025-01-03;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;5;
2025-01-03;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;12;
2025-01-03;LFCR;LFCR;Rodez-Marcillac;France;3;
2025-01-03;LFGJ;LFGJ;DĂ´le-Tavaux;France;5;
2025-01-03;LFJL;LFJL;Metz-Nancy-Lorraine;France;1;
2025-01-03;LFKB;LFKB;Bastia-Poretta;France;19;
2025-01-03;LFKC;LFKC;Calvi-Sainte-Catherine;France;4;
2025-01-03;LFKF;LFKF;Figari-Sud Corse;France;8;
2025-01-03;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;20;
2025-01-03;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;37;
2025-01-03;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;8;
2025-01-03;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;120;26
2025-01-03;LFLP;LFLP;Annecy-Meythet;France;4;
2025-01-03;LFLS;LFLS;Grenoble-IsĂ¨re;France;14;
2025-01-03;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;0;
2025-01-03;LFLY;LFLY;Lyon-Bron;France;5;
2025-01-03;LFMD;LFMD;Cannes-Mandelieu;France;10;
2025-01-03;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;1;
2025-01-03;LFMI;LFMI;Istres-Le TubĂ©;France;0;
2025-01-03;LFMK;LFMK;Carcassonne-Salvaza;France;5;
2025-01-03;LFML;LFML;Marseille-Provence;France;133;37
2025-01-03;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;174;135
2025-01-03;LFMP;LFMP;Perpignan-Rivesaltes;France;12;
2025-01-03;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;30;
2025-01-03;LFMU;LFMU;BĂ©ziers-Vias;France;6;
2025-01-03;LFMV;LFMV;Avignon-Caumont;France;6;
2025-01-03;LFOB;LFOB;Beauvais-TillĂ©;France;67;
2025-01-03;LFOH;LFOH;Le Havre-Octeville;France;2;
2025-01-03;LFOK;LFOK;ChĂ˘lons-Vatry;France;2;
2025-01-03;LFOP;LFOP;Rouen;France;5;
2025-01-03;LFOT;LFOT;Tours-Val de Loire;France;2;
2025-01-03;LFPB;LFPB;Paris-Le Bourget;France;54;
2025-01-03;LFPG;LFPG;Paris-Charles-de-Gaulle;France;685;
2025-01-03;LFPN;LFPN;Toussus-le-Noble;France;15;
2025-01-03;LFPO;LFPO;Paris-Orly;France;291;1135
2025-01-03;LFQQ;LFQQ;Lille-Lesquin;France;25;
2025-01-03;LFRB;LFRB;Brest-Bretagne;France;16;
2025-01-03;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;7;
2025-01-03;LFRG;LFRG;Deauville-Normandie;France;5;
2025-01-03;LFRH;LFRH;Lorient-Lann BihouĂ©;France;3;
2025-01-03;LFRK;LFRK;Caen-Carpiquet;France;7;
2025-01-03;LFRN;LFRN;Rennes-Saint-Jacques;France;15;
2025-01-03;LFRQ;LFRQ;Quimper-Pluguffan;France;1;
2025-01-03;LFRS;LFRS;Nantes-Atlantique;France;73;
2025-01-03;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;1;
2025-01-03;LFSB;LFSB;BĂ˘le-Mulhouse;France;114;107
2025-01-03;LFSL;LFSL;Brive-Souillac;France;3;
2025-01-03;LFST;LFST;Strasbourg-Entzheim;France;25;
2025-01-03;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;7;
2025-01-03;LFTW;LFTW;NĂ®mes-Garons;France;3;
2025-01-03;LGAV;LGAV;Athens;Greece;342;
2025-01-03;LGIR;LGIR;Heraklion;Greece;25;
2025-01-03;LGKF;LGKF;Kefallinia;Greece;3;
